Brno Bus Station simulace
|     22.000 |     23.000 |        0 | 0.000000 | 1.000000 |
|     23.000 |     24.000 |        0 | 0.000000 | 1.000000 |
|     24.000 |     25.000 |        0 | 0.000000 | 1.000000 |
|     25.000 |     26.000 |        0 | 0.000000 | 1.000000 |
|     26.000 |     27.000 |        0 | 0.000000 | 1.000000 |
|     27.000 |     28.000 |        0 | 0.000000 | 1.000000 |
|     28.000 |     29.000 |        0 | 0.000000 | 1.000000 |
|     29.000 |     30.000 |        0 | 0.000000 | 1.000000 |
+------------+------------+----------+----------+----------+

